Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
94	-13.038706	3.142431	-6.8409023	-15.376567	110.0	-6.188761	3.223565	1.4031844	-14.944497	57000	2.3444494e-08	6.7751	-0.12021035	-5.078905	12.747734	0.086747244	0.64666665	7.0	5041.13515996933
95	-9.401194	3.7522101	-4.592724	-14.493663	114.8	-4.1714687	2.9741242	3.4484816	-14.547165	57600	8.106232e-08	6.3248415	-0.13143767	-5.725026	12.586355	0.08644583	0.77166665	9.0	5095.451614618301
96	-13.225412	2.3246071	-8.61097	-14.663387	114.0	-5.2292585	3.1985924	1.428198	-15.468654	58200	-7.549922e-09	12.022769	-0.12870602	-10.177911	12.67208	0.083221145	0.74	11.0	5148.045922756195
97	-12.818425	3.3244922	-7.850435	-16.859781	104.0	-8.416984	3.0411506	0.99717236	-16.615986	58800	1.2954077e-07	11.194437	-0.1239382	-8.704631	12.781634	0.09066387	0.71666664	9.0	5200.252651929855
98	-8.123854	5.807603	-1.4229115	-15.482515	103.8	-6.448369	3.4428208	2.1507583	-14.720819	59400	1.4305114e-08	6.5442643	-0.10942894	-5.263708	12.814917	0.08903034	0.66	8.0	5254.8805413246155
99	-13.952185	3.0055058	-8.175296	-16.43119	120.0	-7.673265	3.7927473	1.695663	-17.999117	60000	-6.9936114e-08	8.99538	-0.13592571	-7.496995	12.657019	0.07928242	0.7783333	12.0	5306.913909673691
100	-12.614075	2.8733366	-7.790754	-14.973211	114.0	-6.331955	3.2635796	1.2103685	-15.558017	60600	-1.5894573e-08	6.284023	-0.13592416	-4.799593	12.700826	0.085580446	0.81	13.0	5360.663852214813
101	-14.604962	1.6398815	-11.69923	-16.385767	120.0	-7.346555	3.035391	1.963856	-17.957499	61200	1.1205673e-07	8.763597	-0.1252661	-4.9785266	12.8171425	0.086063884	0.7183333	9.0	5412.35317158699
102	-11.844778	3.2733407	-6.5765934	-15.294781	103.6	-6.8316855	3.1525927	2.1552472	-15.013214	61800	-4.7683717e-08	11.39722	-0.13545871	-7.1566515	12.960068	0.08418285	0.76666665	11.0	5463.814258813858
103	-7.364676	1.7875758	-4.2821565	-9.882429	98.6	-5.034051	3.7412763	1.6549932	-15.26095	62400	1.9391378e-07	11.099387	-0.12927407	-10.498051	12.890892	0.087571554	0.69	8.0	5516.567549228668
104	-7.6883826	6.4219527	-0.73550737	-15.816816	120.0	-3.1628065	2.7665725	5.450945	-12.691749	63000	6.516775e-08	11.549468	-0.15341182	-10.784565	12.992696	0.07699441	0.94166666	24.0	5571.053114652634
